username,full_text,cleaned_text
penggelitik,@adambrotowijono Ya gpp. UKT mahal kntl. Bayarnya pake pinjol. Akhirnya pulang kuliah ngojol buat bayar pinjol. Jokiskripsi solusinya. Jika belum berhasil masih ada jasa ijazah palsu OEM. Menuju Indonesia gemes 2030.,"['enggak', 'apa', 'uang', 'kuliah', 'tunggal', 'mahal', 'bayar', 'pakai', 'pinjam', 'online', 'akhir', 'pulang', 'kuliah', 'ojek', 'online', 'buat', 'bayar', 'pinjam', 'online', 'joki', 'skripsi', 'solusi', 'belum', 'hasil', 'ada', 'jasa', 'ijazah', 'palsu', 'tuju', 'gemas']"
ziiyoe,@aditwongs @worksfess Aku takut sendernya pinjol kan lg strugle masalah ongkosnya.,"['aku', 'takut', 'sender', 'pinjam', 'online', 'kan', 'sulit', 'masalah', 'ongkos']"
kulkasmencair,@aegyossaI @tanyakanrl kalo sama ktp kan takut dikira pinjol,"['kalau', 'sama', 'kartu', 'tanda', 'duduk', 'kan', 'takut', 'kira', 'pinjam', 'online']"
yzounghroon,@aerichao Mau buat pinjol yah?,"['mau', 'buat', 'pinjam', 'online']"
jaeminjol,@aerichao real ga pernah coba pinjol kalo lagi khilaf gini bisa minta 1945 shot sih...,"['nyata', 'enggak', 'pernah', 'coba', 'pinjam', 'online', 'kalau', 'khilaf', 'begini', 'minta', 'sih']"
AchooCKR,@af1_ Aaah kadang mikir.. Apakah ini program pembodohan yang terstruktur dan massive bekerjasama dengan Pinjol di perangkaplah kaum Pribumi dengan masalah baru kompeni ireng di zaman yg katanya sdh Merdeka ,"['kadang', 'mikir', 'ini', 'program', 'bodoh', 'struktur', 'besar', 'bekerjasama', 'pinjam', 'online', 'perangkap', 'kaum', 'pribumi', 'masalah', 'baru', 'kompeni', 'hitam', 'zaman', 'kata', 'merdeka']"
aliafiah,@afyanIFP Tak semestinya kena ambil loan boleh apply biasiswa atau pinjaman tanpa faedah. Kalau betul2 tak mampu ambil degree sekalipun carilah ilmu dengan cara apapun. Contohnya join kelas percuma online atau kuliah2 di masjid. Ilmu tu berguna untuk diri.,"['tak', 'mesti', 'kena', 'ambil', 'pinjam', 'daftar', 'beasiswa', 'pinjam', 'faedah', 'kalau', 'betul', 'tak', 'mampu', 'ambil', 'gelar', 'sekalipun', 'cari', 'ilmu', 'cara', 'apa', 'contoh', 'gabung', 'kelas', 'percuma', 'online', 'kuliah', 'masjid', 'ilmu', 'guna', 'diri']"
Kawachiii53,@ahcegil Khawatir jg apa dia main judol pinjol bisex,"['khawatir', 'apa', 'main', 'judi', 'online', 'pinjam', 'online']"
jevdraz,@ahcegil Yang suka foto ak diam diam buat jadiin pinjol,"['suka', 'foto', 'aku', 'diam', 'diam', 'buat', 'jadi', 'pinjam', 'online']"
ahyangbenerrip,@ahyangbenerdan @tanyarlfes mahal kl belinya pake pinjol bang,"['mahal', 'kalo', 'beli', 'pakai', 'pinjam', 'online', 'bang']"
lovecbliss,@Ahyeeonn ak ntar dijadiin pinjol,"['aku', 'entar', 'jadi', 'pinjam', 'online']"
dinnidi,@ainiadhyna Fasilitas umum gitu-gitu aja biaya sekolah ga ngotak pokoknya kalo kita susah disuruh pinjol tapi kalo pemerintah yang susah tinggal minta sama rakyat jelata ,"['fasilitas', 'umum', 'begitu', 'biaya', 'sekolah', 'enggak', 'pakai', 'otak', 'pokok', 'kalau', 'susah', 'suruh', 'pinjam', 'online', 'kalau', 'perintah', 'susah', 'tinggal', 'minta', 'sama', 'rakyat', 'jelata']"
Aria_Consultant,@AinunCaira38972 Kelola memtal dan emosi di masa-masa telbay jangan dikendalikan sama isi teror dari mereka,"['kelola', 'mental', 'emosi', 'masa', 'masa', 'telat', 'bayar', 'jangan', 'kendali', 'sama', 'isi', 'teror', 'mereka']"
DramaBodoh,@AirinDatangLagi bentar lagi banyak yg bunuh diri gara gara terlilit pinjol.,"['bentar', 'banyak', 'bunuh', 'diri', 'gara', 'gara', 'lilit', 'pinjam', 'online']"
Aswar_kusuma,@AirinDatangLagi Maklum kejerat pinjol,"['maklum', 'jerat', 'pinjam', 'online']"
ojaniswara,@allnewjb ah banyak x dia pinjol rupanyaaaa,"['ah', 'banyak', 'kali', 'pinjam', 'online', 'rupanyaa']"
bibliolamama,@alurpandang Blum tahu itu pinjol apa bkan tp kemungkinan besarnya ya itu hmmmm,"['tahu', 'pinjam', 'online', 'apa', 'bukan', 'mungkin', 'besar', 'itu']"
Rudy5a3a1,@alvinlie21 Berarti pinjol hrs lbh di galakan lg dong.. Dan di buatkan UU ttg pinjol agar punya payung hukum. ,"['arti', 'pinjam', 'online', 'lebih', 'galak', 'dong', 'di', 'buat', 'uu', 'pinjam', 'online', 'punya', 'payung', 'hukum']"
achmad_kusnanto,@alvinlie21 Biaya hidup...pake pinjol..... Biaya kuliah pake student loan...... Apa kaga pada mikir hutang itu dibawa mati ....,"['biaya', 'hidup', 'pakai', 'pinjam', 'online', 'biaya', 'kuliah', 'pakai', 'ajar', 'pinjam', 'apa', 'kagak', 'mikir', 'hutang', 'bawa', 'mati']"
hsantoskecho,@alvinlie21 Bisa jadi tuh mentri2 dapat seperan dari pinjol. Mungkin diharpkan juga pajaknya dri pinjol.,"['jadi', 'tuh', 'menteri', 'bagi', 'pinjam', 'online', 'mungkin', 'diharpkan', 'pajak', 'pinjam', 'online']"
ucalkautsar,@alvinlie21 Bos pinjol: Gw bantu danain kampanye ya? Semprul: Ok nanti gw bikin usaha lo jalan terus Bos pinjol: Caranya? Semprul: Normalisasi Pinjol Bos Pinjol; Jadi! Transfer kemana nih bos?,"['bos', 'pinjam', 'online', 'gue', 'bantu', 'dana', 'kampanye', 'bodoh', 'nanti', 'gue', 'bikin', 'usaha', 'lo', 'jalan', 'terus', 'bos', 'pinjam', 'online', 'cara', 'bodoh', 'normalisasi', 'pinjam', 'online', 'bos', 'pinjam', 'online', 'jadi', 'transfer', 'nih', 'bos']"
ndul_cwo,@alvinlie21 Gila...kayakny ada agen pinjol menyusup k3 istana,"['gila', 'kayakny', 'agen', 'pinjam', 'online', 'susup', 'istana']"
MbemLover,@alvinlie21 Hahaa...Pinjol makin gercep nih.,"['hahaa', 'pinjam', 'online', 'makin', 'gercep', 'nih']"
feriakbar18,@alvinlie21 makin banyak terjebak pinjol,"['makin', 'banyak', 'jebak', 'pinjam', 'online']"
sam64241295,@alvinlie21 Mas ini kacau bener cara pikir mas menteri @nadiemmakarim melegalkan biz pinjol dan paylater artinya menjerumuskan anak muda kelembah utang lha maka hrs dikoreksi menjadi era SDM- Indonesia (Si Loba Utang) Emas 2035 ,"['mas', 'kacau', 'benar', 'cara', 'pikir', 'mas', 'menteri', 'legal', 'pinjam', 'online', 'bayar', 'arti', 'jerumus', 'anak', 'muda', 'lembah', 'utang', 'lah', 'harus', 'koreksi', 'jadi', 'era', 'sumber', 'daya', 'manusia', 'sih', 'utang', 'emas']"
KangIsk,@alvinlie21 Ngeri banget. Pantes para mahasiswa bersentuhan dg pinjol ...,"['ngeri', 'banget', 'pantas', 'mahasiswa', 'sentuh', 'pinjam', 'online']"
riz_kh4n,@alvinlie21 sepertinya pinjol ini mmg hrs dipertahankan.....,"['seperti', 'pinjam', 'online', 'memang', 'tahan']"
BudayaJoejoer,@alvinlie21 sudah pada pakai pinjol om alvin kan yg penting universitas dapat uang sks ukt nya full masalah anak didik plus orang tua nya dikejar debt collector masa bodoh https://t.co/vGnj1Q0pXy,"['pada', 'pakai', 'pinjam', 'online', 'om', 'kan', 'penting', 'universitas', 'uang', 'uang', 'kuliah', 'tunggal', 'nya', 'penuh', 'masalah', 'anak', 'didik', 'tambah', 'orang', 'tua', 'nya', 'kejar', 'hutang', 'kolektor', 'masa', 'bodoh']"
darto1727,@alvinlie21 Utangnya ke pinjol duh Gusti.....,"['utang', 'pinjam', 'online', 'duh', 'tuhan']"
goldenman339,@amarbankID Pinjol model baru kah?,"['pinjam', 'online', 'model', 'baru']"
Aria_Consultant,@amelpusink Tergantung wilayah dan total hutangnya ka,"['gantung', 'wilayah', 'total', 'hutang', 'kak']"
thoriqrahmann,@ami0dar0ne @BERAXnews @yunajaaa kebalik kak liat aja angka pinjol di sana wkwk,"['balik', 'kak', 'lihat', 'angka', 'pinjam', 'online', 'sana', 'wkwk']"
gsidharta,@AmmarGill Ini rezim orang-orang baik. Mereka ngeliat warganya susah nabung karena banyak godaan konsumerisme mana ada yg dipake judol pula. Jd drpd udah cape kerja uangnya ilang entah kemana mending disimpenin negara. Plus bisnis pinjol jg makin laku.,"['rezim', 'orang', 'orang', 'baik', 'lihat', 'warga', 'susah', 'nabung', 'banyak', 'goda', 'konsumerisme', 'mana', 'yang', 'pakai', 'judi', 'online', 'jadi', 'sudah', 'capek', 'kerja', 'uang', 'hilang', 'entah', 'mending', 'simpan', 'negara', 'tambah', 'bisnis', 'pinjam', 'online', 'makin', 'laku']"
SaatTobat2,@Amran_bin_Al @Nagashima_007 Jadi ingat banyak yg ambil jalan pintas bundir akibat dikejar-kejar pinjol.,"['jadi', 'ingat', 'banyak', 'ambil', 'jalan', 'pintas', 'bunuh', 'diri', 'akibat', 'kejar', 'kejar', 'pinjam', 'online']"
hapuskanpinjol,@Amrizaldy511 @karlinatitik5 iya itu yg d tangkap skrg,"['iya', 'yang', 'tangkap', 'sekarang']"
snuwooi,@AMSUNGHOON @selfolconvo bayar pinjol lu itu,"['bayar', 'pinjam', 'online', 'kamu']"
snuwooi,@AMSUNGHOON Pinjol mulu lu dari kemarin beneran mau ya,"['pinjam', 'online', 'terus', 'kamu', 'kemarin', 'benar', 'mau']"
jewelsmoon,@anakgawlllll Tapi ada cewek dikantor gue..udah jadi selingkuhan laki orang neh tapi malah biayain tuh laki lakinya ampe ngontrak bareng yang bayar ceweknya ...ampe ngutang pinjol sana sini ettdeh,"['ada', 'cewek', 'kantor', 'gue', 'jadi', 'selingkuh', 'laki', 'orang', 'nih', 'malah', 'biayain', 'tuh', 'laki', 'laki', 'ngontrak', 'bareng', 'bayar', 'cewek', 'hutang', 'pinjam', 'online', 'sana', 'sini']"
megilangprtm,@anakmasdulll_ daftarin pinjol biar rame,"['daftar', 'pinjam', 'online', 'biar', 'rame']"
howreutodayy,@anakmasdulll_ ndi nomermu coy tak enggone pinjol,"['ndi', 'nomermu', 'tak', 'buat', 'pinjam', 'online']"
carnationforvhe,@anamazingbali @ferrykoto Yg nggak kena pinjol aja belum tentu bisa tembus KPR ,"['enggak', 'kena', 'pinjam', 'online', 'belum', 'bisa', 'tembus', 'kredit', 'milik', 'rumah']"
novanteyyy,@anarchsmm @toxickillme @adakamiofficial karunya bisi bodo budak di sakolakeun make pinjol,"['karu', 'bis', 'bodo', 'budak', 'sakolakeun', 'pakai', 'pinjam', 'online']"
hapuskanpinjol,@andibrian87 @kegblgnunfaedh contoh SDM rendah,"['contoh', 'sumber', 'daya', 'manusia', 'rendah']"
0xkyouki,@andreasrtobing_ Lost 3000$ bang skrng harus mikir lanjut mempertaruhkan duit pinjol apa ga,"['hilang', 'bang', 'sekarang', 'mikir', 'lanjut', 'taruh', 'duit', 'pinjam', 'online', 'apa', 'enggak']"
ratihbudiarto,@AndrewsTjan @buntand Yg chaos nasib rakyatnya lol pejabatnya sih baik...baik sekali apalagi para buzzer cukup nge-tweet asal bunyi jancak jancuk bayaran cair lihat kebawah ada gak orang miskin ada gak yg bunuh diri karena kemiskinan ada gak yg terjerat pinjol semua hoax kan menurut elu..?,"['beranta', 'nasib', 'rakyat', 'jabat', 'sih', 'baik', 'baik', 'sekali', 'para', 'cukup', 'nge', 'tweet', 'asal', 'bunyi', 'bayar', 'cair', 'lihat', 'bawah', 'enggak', 'orang', 'miskin', 'enggak', 'bunuh', 'diri', 'miskin', 'enggak', 'jerat', 'pinjam', 'online', 'semua', 'palsu', 'kan', 'lu']"
KhuzaimiEm19733,@AndrewsTjan Kondisi real ya rakya terlilit pinjol dan tiap sore hari di kejar2 oleh bank tutil atau bank plecit.klo soal ukt memang tak begitu dirasakan oleh rakyat karena memang yg kuliah kan dikit.,"['kondisi', 'nyata', 'rakya', 'lilit', 'pinjam', 'online', 'tiap', 'sore', 'hari', 'kejar', 'bank', 'bank', 'kalo', 'soal', 'uang', 'kuliah', 'tunggal', 'memang', 'tak', 'rasa', 'rakyat', 'memang', 'kuliah', 'kan', 'dikit']"
timpenguinnas,@AndrewsTjan UKT ga terlalu rame? Mahasiswa sampe demo ortu sampe nangis2 sampe pake pinjol sampe ada yang mengundurkan diri. Matamu boroken po?,"['uang', 'kuliah', 'tunggal', 'enggak', 'terlalu', 'rame', 'mahasiswa', 'demo', 'orang', 'tua', 'menang', 'pakai', 'pinjam', 'online', 'ada', 'undur', 'diri', 'mata', 'boroken', 'po']"
NonaMaya222,@andriekaryadi Aku juga mikir yg sama. Bodoh tapi kok duitnya berlimpah Eh tapi ada juga yg pinjol sih demi ,"['aku', 'mikir', 'sama', 'bodoh', 'kok', 'duit', 'limpah', 'eh', 'ada', 'yang', 'pinjam', 'online', 'sih']"
ojkindonesia,@angela_pangestu Halo Kak jika mengalami permasalahan dengan pinjol ilegal yang disertai penyebaran data pribadi dan intimidasi segera laporkan ke Kantor Polisi terdekat untuk diproses hukum. Dapat dilaporkan juga ke email waspadainvestasi@ojk.go.id.,"['halo', 'kak', 'alami', 'masalah', 'pinjam', 'online', 'ilegal', 'serta', 'sebar', 'data', 'pribadi', 'intimidasi', 'segera', 'lapor', 'kantor', 'polisi', 'dekat', 'proses', 'hukum', 'lapor', 'ke', 'go']"
Mfthrrzkk,@angewwie tebak bau dan tunggakan pinjol yg komen,"['tebak', 'bau', 'tunggak', 'pinjam', 'online', 'komen']"
fahim_dwi,@anggardaaprmt Bayangin cowok capek cari uang dipaksa pinjol sama ceweknya. Nomor rekan kerja di pakai buat kontak darurat si cewek dengan enteng ke orang lain kalau rekan kerjanya yg ngajarin pinjol. Giliran kena tegur sama atasan si cewek gak terima alhasil apa si cowok kena tegur... cnt,"['bayang', 'cowok', 'capek', 'cari', 'uang', 'paksa', 'pinjam', 'online', 'sama', 'cewek', 'nomor', 'rekan', 'kerja', 'pakai', 'buat', 'kontak', 'darurat', 'sih', 'cewek', 'enteng', 'orang', 'kalau', 'rekan', 'kerja', 'ajar', 'pinjam', 'online', 'gilir', 'kena', 'tegur', 'sama', 'atas', 'sih', 'cewek', 'enggak', 'terima', 'hasil', 'apa', 'sih', 'cowok', 'kena', 'tegur']"
vaigorous,@angstora Sebaiknya jangan gegabah kk ayo ganti nomor biar ga diteror pinjol.,"['baik', 'jangan', 'gegabah', 'kakak', 'ayo', 'ganti', 'nomor', 'biar', 'enggak', 'teror', 'pinjam', 'online']"
smeoah,@anomalibocil big no‼️ umur aku masih underage dan haram pinjol pinjol nanti terjerat beneran kamu bakalan susah hidup. ,"['big', 'umur', 'aku', 'bawah', 'umur', 'haram', 'pinjam', 'online', 'pinjam', 'online', 'jerat', 'benar', 'kamu', 'bakal', 'susah', 'hidup']"
GeowanaPurmana,@anonjawa Maunya ya cuma menghina orang-orang yang mereka anggap intelek dan pintar . Kapan lagi mereka merasa superior dan menang selain di ajanh Pilpres ini. Abis Pilpres sekarang para Stupid Majority diem lagi pusing mikirin Pinjol mereka,"['mau', 'cuma', 'hina', 'orang', 'orang', 'anggap', 'cerdas', 'pintar', 'kapan', 'mereka', 'rasa', 'superior', 'menang', 'di', 'ajanh', 'pilih', 'presiden', 'habis', 'pilih', 'presiden', 'sekarang', 'bodoh', 'bagi', 'besar', 'diam', 'pusing', 'pikir', 'pinjam', 'online', 'mereka']"
pawangBUAYAair,@antareja36961 @tanyakanrl Yang penting gk suka judol pinjol gak pp kan? Jadi suka cwe doyan ngambek apa doyan slot sma ngutang?,"['penting', 'enggak', 'suka', 'judi', 'online', 'pinjam', 'online', 'enggak', 'kan', 'jadi', 'suka', 'cewek', 'suka', 'marah', 'apa', 'suka', 'sama', 'hutang']"
SMujsin,@AntarticaSnowWW Di dalam sebuah wakanda ada budaya ngutang maka menjamur budaya Pinjol,"['dalam', 'buah', 'budaya', 'hutang', 'jamur', 'budaya', 'pinjam', 'online']"
SamaPinjol,@anyakawaiikiyo Orang mah sebelom lebaran tuh sekalian ninggalin hampers juga kek. Ini cuma nomor telepon ,"['orang', 'mah', 'lebaran', 'tuh', 'sekali', 'tinggal', 'bingkis', 'kayak', 'cuma', 'nomor', 'telepon']"
bennynovario,@AOknum si persib disponsoran aplikasi pinjol ge geus aneh bit. Suka teu suka emang suporter siga nu dijadikeun target konsumen. Ulah berharap dapat cinta yang terbalaskan. suporter mah ditakdirkeun mirip2 jelema ker bucin. Tong make logika ,"['sih', 'persib', 'sponsor', 'aplikasi', 'pinjam', 'online', 'ge', 'geus', 'aneh', 'bit', 'suka', 'teu', 'suka', 'memang', 'suporter', 'siga', 'nu', 'dijadikeun', 'target', 'konsumen', 'ulah', 'harap', 'cinta', 'balas', 'suporter', 'mah', 'ditakdirkeun', 'mirip', 'jelema', 'ker', 'bucin', 'tong', 'pakai', 'logika']"
titisansynyster,@applepiecochoo ini mah sekalian buat pinjol,"['mah', 'sekali', 'buat', 'pinjam', 'online']"
PostMortemMD,@apralzolam Takutnya dari pinjol kan ya,"['takut', 'pinjam', 'online', 'kan']"
angstora,@apreciusm ⠀ Gampang kita tinggal pinjol lagi. ⠀,"['gampang', 'tinggal', 'pinjam', 'online']"
vaigorous,@apreciusm Uangku ada 80G nyaris pake pinjol. ,"['uang', 'enggak', 'nyaris', 'pakai', 'pinjam', 'online']"
DNSGRI,@apriwulandr Pinjol juga nabung cuma cair nya duluan aja. Wkwk,"['pinjam', 'online', 'nabung', 'cuma', 'cair', 'nya', 'duluan', 'wkwk']"
agomala,@AraituLaki Hidup pinjol,"['hidup', 'pinjam', 'online']"
mediocrickey,@ardi_tama1 @b3b3t_ ada pinjol UKT yg harus dilunasin,"['pinjam', 'online', 'uang', 'kuliah', 'tunggal', 'harus', 'dilunasin']"
frustous,@ardisatriawan Setelah 25 kayak ga ada lapangan pekerjaan. Yups disuruh buka bisnis adalah kuncinya. Makin stres lagi berbisnis. Banyak pilihan sumber dana: dari hasil kerja (kalau pernah magang/kerja) warisan pinjol judol (klo gacor) pinjaman bank pegadaian,"['kayak', 'enggak', 'lapang', 'kerja', 'suruh', 'buka', 'bisnis', 'kunci', 'makin', 'stres', 'bisnis', 'banyak', 'pilih', 'sumber', 'dana', 'hasil', 'kerja', 'kalau', 'pernah', 'magang', 'kerja', 'waris', 'pinjam', 'online', 'judi', 'online', 'kalo', 'untung', 'pinjam', 'bank', 'gadai']"
gunawan21AS,@AREAJULID Bahkan nomor gue jadi kontak darurat pinjol tmn... Siang2 lagi enak2 tidur di tlpn buat ingetin tuh org suruh bayar,"['bahkan', 'nomor', 'gue', 'jadi', 'kontak', 'darurat', 'pinjam', 'online', 'teman', 'siang', 'enak', 'tidur', 'telepon', 'buat', 'ingat', 'tuh', 'orang', 'suruh', 'bayar']"
come_punk_k03,@arfibambani @ubegebe1 Kurang kerjaan mempersoalkan hil hil yg tidak guna dipersuilkan. Noh persoalkan UKT naik 500% UKT Pinjol perampasan tanah rakyat oleh rezim dan byk kezaliman rezim lainnya. Jangan persoalkan bunga bunga sentimen etnik.,"['kurang', 'kerja', 'soal', 'hil', 'hil', 'tidak', 'dipersuilkan', 'tuh', 'soal', 'uang', 'kuliah', 'tunggal', 'naik', 'uang', 'kuliah', 'tunggal', 'pinjam', 'online', 'ampas', 'tanah', 'rakyat', 'rezim', 'banyak', 'zalim', 'rezim', 'lain', 'jangan', 'soal', 'bunga', 'bunga', 'sentimen', 'etnis']"
papanyaarin,@arieparikesit resiko gagal bayar jadi vendor BUMN atau K/L sama tingginya dgn resiko gagal bayar pinjol ,"['resiko', 'gagal', 'bayar', 'jadi', 'vendor', 'bumn', 'ke', 'l', 'sama', 'tinggi', 'resiko', 'gagal', 'bayar', 'pinjam', 'online']"
narkosun,@arifin34533 - cicilan rumah - cicilan motor - pinjol - kartu kredit ,"['cicil', 'rumah', 'cicil', 'motor', 'pinjam', 'online', 'kartu', 'kredit']"
AkipFirmanshah,@arifin34533 Oh itu nanti urusan pemerintahan2 berikutnya.. yg penting rejim sekarang dapat duit dulu. Mohon maklum kalau ga ada duit pemerintah ga bisa pinjol. Bisanya pinjam paksa duit rakyat yg entah kapan kembalikannya (dan ga peduli juga toh bukan rejim ini yg bayar),"['itu', 'urus', 'perintah', 'ikut', 'penting', 'rezim', 'sekarang', 'duit', 'dulu', 'mohon', 'maklum', 'kalau', 'enggak', 'duit', 'perintah', 'enggak', 'pinjam', 'online', 'bisa', 'pinjam', 'paksa', 'duit', 'rakyat', 'entah', 'kapan', 'kembali', 'enggak', 'peduli', 'toh', 'bukan', 'rezim', 'yang', 'bayar']"
bro_bryant,@ariyadifebri 2x libur panjang pengeluaran ekstra buat plesiran. Bisa jadi buat bahan campaign: 1. Financial planner &amp; advisor 2. Insurance 3. Digital banking (e-saving) 4. Crypto market 5. Pinjol,"['kali', 'libur', 'panjang', 'keluar', 'ekstra', 'buat', 'plesiran', 'jadi', 'buat', 'bahan', 'gera', 'uang', 'planner', 'beri', 'saran', 'jamin', 'digital', 'banking', 'e', 'saving', 'crypto', 'pasar', 'pinjam', 'online']"
guerraescobaree,@AroeltheSinner @danawallet saya semalem suruh masukin kode otp abis itu uang saya raib 200k. terus saya juga ditipu pake pinjol jg katanya saldo saya bakal balik taunya malah makin rungkad banyak ‍️,"['malam', 'suruh', 'masuk', 'kode', 'habis', 'uang', 'hilang', 'terus', 'tipu', 'pakai', 'pinjam', 'online', 'juga', 'kata', 'saldo', 'bakal', 'balik', 'tau', 'malah', 'makin', 'rugi', 'banyak']"
BomBa4574865945,@ARSIPAJA Alhamdulillah naik semuamudah2an begal berkurang yang pinjol berkurang yang bundir berkurang demo pun gak guna kan rakyat sepakat memilih keberlanjutan kalau maksa demo di halau helikopter,"['alhamdulillah', 'naik', 'semua', 'mudah', 'begal', 'kurang', 'pinjam', 'online', 'kurang', 'bunuh', 'diri', 'kurang', 'demo', 'enggak', 'kan', 'rakyat', 'sepakat', 'pilih', 'lanjut', 'kalau', 'maksa', 'demo', 'halau', 'helikopter']"
riskskyy,@ARSIPAJA Bagus tu bisa merangkap pekerjaan kominfo sama blokir judol judol sama pinjol ilegal tu pak hehe,"['bagus', 'bisa', 'rangkap', 'kerja', 'sama', 'blokir', 'judi', 'online', 'judi', 'online', 'sama', 'pinjam', 'online', 'ilegal', 'pak']"
winauto26,@ARSIPAJA Beli gas kayak daftar pinjol ,"['beli', 'gas', 'kayak', 'daftar', 'pinjam', 'online']"
2dibukaB,@ARSIPAJA cc pinjol ilegal judol sama open BO Michat ,"['kartu', 'kredit', 'pinjam', 'online', 'ilegal', 'judi', 'online', 'sama', 'open', 'bo', 'michat']"
PehJanOke,@ARSIPAJA ga kaget spesialis bokep mana main ngurusi pinjol,"['enggak', 'kaget', 'spesialis', 'bokep', 'mana', 'main', 'ngurusi', 'pinjam', 'online']"
xxxaryadi,@ARSIPAJA GAJI 100% Listrik 12% BBM 10% Tapera 3% cicilan pinjol 20% Pay later 10% Bank plecit 10% Cicilan BRI 10% Cicilan motor 10% KPR 12% Tenang gaeiss masih ada SISA 3% buat kita makan OK OK GASSSSS,"['gaji', 'listrik', 'bahan', 'bakar', 'minyak', 'cicil', 'pinjam', 'online', 'pay', 'later', 'bank', 'cicil', 'bri', 'cicil', 'motor', 'kredit', 'milik', 'rumah', 'tenang', 'teman', 'teman', 'ada', 'sisa', 'buat', 'makan', 'ok']"
hapuskanpinjol,@ARSIPAJA gilaaa gillaaa edan ini mah smua pada siap naik,"['gila', 'gilla', 'gila', 'mah', 'semua', 'siap', 'naik']"
xrufux,@ARSIPAJA Kenapa gak berantas pinjol ilegal? Pasti gampang bagi kominfo,"['enggak', 'berantas', 'pinjam', 'online', 'ilegal', 'gampang']"
prilempril,@ARSIPAJA Lalu mengapa situs judi online dan pinjol ilegal masih bertebaran dimana²? Kok g diblokir?,"['lalu', 'situs', 'judi', 'online', 'pinjam', 'online', 'ilegal', 'tebar', 'kok', 'enggak', 'blokir']"
Amanogawa96,@ARSIPAJA Sama kayak punya outfit keren tapi belinya dari uang pinjol.,"['sama', 'kayak', 'punya', 'outfit', 'keren', 'beli', 'uang', 'pinjam', 'online']"
manajemen_cinta,@ARSIPAJA Telegram tuh banyak bagus daripada jeleknya. Yang jelas jelas merugikan itu apk pinjol sama apk judi,"['telegram', 'tuh', 'banyak', 'bagus', 'jelek', 'jelas', 'jelas', 'rugi', 'pinjam', 'online', 'sama', 'judi']"
_fAurora,@ARSIPAJA Urusin tuh pinjol dan data penipuan. Gilak ya ,"['urus', 'tuh', 'pinjam', 'online', 'data', 'tipu', 'gila']"
01_FarizAD,@ARSIPAJA welehhh weleh... Kalo putus semua akses jaringan JUDOL dan PINJOL kira kira kapan yaaaa ???,"['weh', 'weh', 'kalau', 'putus', 'semua', 'akses', 'jaring', 'judi', 'online', 'pinjam', 'online', 'kira', 'kira', 'kapan']"
mchlrs_,@Astrolinguistic @mariwpossa Utang dimana reason ambil pinjaman apa &amp; estimasi slsai hutang dgn pnghasilannya make sense ya jg perlu di pertimbangin sih. Tp kl pinjol + karna judol ya sekip sih ,"['utang', 'alas', 'ambil', 'pinjam', 'apa', 'estimasi', 'selesai', 'hutang', 'pnghasilannya', 'pakai', 'sense', 'juga', 'perlu', 'pertimbangin', 'sih', 'kalo', 'pinjam', 'online', 'judi', 'online', 'lewat', 'sih']"
